	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	0.0	0.0	0.0	0.0	0.0	0.0	0.03182273358106613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017372963950037956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5624603033065796	0.0	0.0	0.18672198057174683	0.0	0.0	0.0	0.0	0.0	0.0	0.19506925344467163
1	0.06126812472939491	0.0	0.012866114266216755	0.0	0.0	0.18372471630573273	0.0	0.0	0.030680004507303238	0.029494652524590492	0.13541994988918304	0.03715803846716881	0.0	0.0	0.02383861504495144	0.0	0.0	0.0	0.0	0.0	0.32077527046203613	0.03718267381191254	0.0	0.0	0.0	0.024288080632686615	0.013160524889826775	0.0	0.0	0.0	0.0	0.024827120825648308	0.0	0.0	0.0	0.0	0.06263542920351028	0.0	0.0	0.0
2	0.2649344801902771	0.0	0.0	0.0	0.0	0.1967219114303589	0.0	0.0	0.07600276917219162	0.0	0.0848499983549118	0.0	0.0	0.0	0.0	0.0029303354676812887	0.0	0.02623026631772518	0.0	0.0	0.11631480604410172	0.013282286934554577	0.0	0.009695013053715229	0.0030882013961672783	0.047402821481227875	0.0	0.0	0.0	0.09086886793375015	0.025107791647315025	0.0	0.0399174802005291	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0.15111704170703888	0.006867110263556242	0.0	0.0	0.07229591906070709	0.0	0.0	0.005393431056290865	0.04049236327409744	0.0	0.09457697719335556	0.0	0.0	0.0	0.041563570499420166	0.0	0.0	0.0	0.0	0.033140573650598526	0.16346409916877747	0.03086610697209835	0.0	0.0	0.008124783635139465	0.0	0.1103300005197525	0.0	0.0	0.11438916623592377	0.08556387573480606	0.0	0.0	0.0	0.0	0.0	0.022263765335083008	0.0	0.01736120693385601	0.0
4	0.03937876969575882	0.0	0.0	0.0	0.0	0.05503769963979721	0.14317327737808228	0.0	0.014686929993331432	0.0	0.07196446508169174	0.0	0.0061898669227957726	0.0	0.07221895456314087	0.0	0.0	0.0	0.0	0.0	0.38676121830940247	0.03203027695417404	0.0	0.0	0.1068306490778923	0.03941941261291504	0.0	0.0	0.0	0.029547402635216713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0.0381133146584034	0.016575606539845467	0.0	0.0	0.0	0.21954073011875153	0.0	0.0	0.10525806248188019	0.0	0.019717570394277573	0.0	0.0	0.0	0.1530183106660843	0.0	0.0	0.0	0.0	0.0	0.1077156811952591	0.0	0.0	0.0	0.1793810874223709	0.027808377519249916	0.0	0.0	0.0	0.11437984555959702	0.0	0.0	0.008088312111794949	0.0	0.0	0.0	0.0	0.0	0.0	0.007514785043895245
6	0.0430091917514801	0.0	0.044188242405653	0.0	0.05471328645944595	0.16323783993721008	0.00504491850733757	0.016064457595348358	0.06522251665592194	0.0	0.029429946094751358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010564127936959267	0.3496626913547516	0.017053544521331787	0.0	0.0	0.16276630759239197	0.0	0.02989685721695423	0.0	0.0	0.0	0.0	0.0062581454403698444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	0.0906517282128334	0.0	0.033632222563028336	0.0	0.0	0.11067581176757812	0.029552187770605087	0.0	0.08581779897212982	0.0	0.062257494777441025	0.0	0.0	0.0067733582109212875	0.0	0.0	0.0	0.0	0.0	0.0	0.14170335233211517	0.0	0.0	0.0	0.13253384828567505	0.0	0.030354008078575134	0.0	0.014052004553377628	0.16011811792850494	0.0989716574549675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	0.15260924398899078	0.0	0.042171936482191086	0.0	0.0	0.08075296878814697	0.0	0.0	0.06796886771917343	0.0	0.24548575282096863	0.0	0.0	0.0	0.038117196410894394	0.0	0.0	0.005836426746100187	0.0	0.0	0.07571989297866821	0.0	0.0	0.0	0.11539123207330704	0.04408304765820503	0.0	0.0	0.0	0.0	0.038565684109926224	0.021759426221251488	0.06910163164138794	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0.25585198402404785	0.0	0.0	0.0	0.0	0.1815253347158432	0.0	0.0	0.043371230363845825	0.0	0.17135876417160034	0.15742525458335876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14130795001983643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04541775956749916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
