	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79
cob	0.0	0.0016451411647722125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pelt	0.0	0.0016426300862804055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parkside	0.0	0.0016328874044120312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hall	0.0	0.0016305994940921664	0.0010688801994547248	0.004949615802615881	0.0	0.0	0.00046613760059699416	0.0010065033566206694	0.0	0.0	0.0008952763164415956	0.0	0.0	0.0030580193269997835	0.0050336881540715694	0.0	0.0	0.0	0.0034896661527454853	0.0021125520579516888	0.0	0.0005172124947421253	0.0018398977117612958	0.0	0.0015772406477481127	0.0	0.0	0.0	0.0	0.0	0.000598779006395489	0.0060667674988508224	0.0077795167453587055	0.0013213022612035275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007051086286082864	0.0	0.001789347268640995	0.001982184359803796	0.0	0.008620674721896648	0.0	0.0	0.0031627994030714035	0.0	0.0	0.000671802437864244	0.0018205273663625121	0.0	0.0005713657010346651	0.002114498522132635	0.0018686286639422178	0.0	0.003894183086231351	0.006774157751351595	0.0	0.0	0.003530757501721382	0.0	0.002444081474095583	0.003533969633281231	0.0010863322531804442	0.0009639568161219358	0.0	0.0014753183349967003	0.0	0.003065162105485797	0.0023711882531642914	0.0020354490261524916	0.0016647611046209931	0.0	0.0	0.007372992113232613	0.002371477195993066
shit	0.0	0.0016296611865982413	0.0	0.0	0.0	0.0	0.0017315438017249107	0.0	0.0	0.0	0.0	0.0	0.0	0.004254161845892668	0.0	0.0	0.0	0.0	0.0	0.00031993043376132846	0.0	0.004656272940337658	0.0007162957335822284	0.0007873934227973223	0.0005384612595662475	0.0	0.0011817420599982142	0.001148611307144165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009547595982439816	0.0	0.0	0.0008861914975568652	0.001655865227803588	0.0	0.0	0.00138793233782053	0.0	0.0006110032554715872	0.0	0.0	0.0	0.0012115397257730365	0.0	0.0	0.0	0.0	0.001831740839406848	0.0	0.0	0.0	0.0005392900202423334	0.0009279826772399247	0.0	0.0011889542220160365	0.0	0.0	0.001069913269020617	0.0	0.0	0.0	0.0	0.0	0.002418138552457094	0.0020538591779768467	0.0	0.0007258064579218626	0.0	0.009899986907839775	0.0	0.0015441752038896084	0.02928084321320057	0.0	0.0
bidder	0.0	0.0016199811361730099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shoe	0.0	0.0016079992055892944	0.0004980021622031927	0.0	0.0	0.0	0.0	0.0006154400180093944	0.0	0.0	0.0	0.0	0.0	0.0	0.0009336680523119867	0.0	0.0	0.0	0.0	0.001322591444477439	0.0013979292707517743	0.0018013424705713987	0.0018747416324913502	0.0	0.0	0.0006032218807376921	0.0	0.0003973257262259722	0.0	0.0004299546417314559	0.0012516252463683486	0.0	0.0019876849837601185	0.0	0.0	0.0007626023143529892	0.0	0.0	0.000722682336345315	0.0007076211622916162	0.0	0.0013244868023321033	0.0	0.006841729860752821	0.0	0.0012493882095441222	0.0010706146713346243	0.0007112352759577334	0.0018041142029687762	0.000559468986466527	0.0011761679779738188	0.0	0.0	0.00035544388811104	0.0	0.0	0.0	0.0	0.0	0.0	0.0010217182571068406	0.0	0.0010500606149435043	0.0	0.0019226367585361004	0.0	0.0018875423120334744	0.0005410376470535994	0.0006663727108389139	0.0	0.0	0.0	0.0	0.0007646470912732184	0.0005787226255051792	0.0004374413110781461	0.0	0.0007591870962642133	0.0006269506411626935	0.0
coat	0.0	0.0016045912634581327	0.000724376062862575	0.0019368779612705112	0.0	0.0	0.0009041098528541625	0.0007479190826416016	0.0	0.0	0.0	0.0	0.0	0.0007936533074826002	0.0011122806463390589	0.0	0.0006672129966318607	0.0	0.001391850528307259	0.001170558505691588	0.0012848586775362492	0.0	0.0005708764656446874	0.0	0.0	0.0	0.002752716187387705	0.0	0.002532198093831539	0.00037645743577741086	0.002864876063540578	0.0	0.0030875185038894415	0.001592341810464859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006214900640770793	0.0	0.000996295944787562	0.00038344456697814167	0.001433406607247889	0.0005211171228438616	0.0	0.0015360881807282567	0.0	0.0	0.0006162667996250093	0.0010188239393755794	0.0005620092269964516	0.0	0.001152282115072012	0.0	0.0	0.0	0.0	0.0005644573247991502	0.0	0.00132891780231148	0.0	0.0	0.000401609722757712	0.0	0.0007526309345848858	0.0017492439365014434	0.0	0.0010787153150886297	0.0	0.0	0.0	0.00046694997581653297	0.0	0.0	0.0	0.002243736758828163	0.0
wattis	0.0	0.0015869520138949156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
auditorium	0.0	0.0015857843682169914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005942429415881634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013865362852811813	0.0	0.0	0.0	0.0	0.0	0.0	0.0006648250273428857	0.0	0.0	0.0	0.0	0.00478040985763073	0.0
pack	0.0	0.0015768432058393955	0.0	0.0	0.0	0.0012108281953260303	0.0008097211830317974	0.0	0.0	0.002396715572103858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006191696738824248	0.00041194495861418545	0.0	0.0	0.0005095552187412977	0.0011781677603721619	0.0	0.0	0.0	0.0	0.0	0.0010461293859407306	0.0004386506916489452	0.0	0.0006549953832291067	0.0	0.0	0.0008431547903455794	0.0011193902464583516	0.0	0.0	0.0	0.0006607729592360556	0.0	0.0011016903445124626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037063914351165295	0.0	0.0	0.0008551935316063464	0.0	0.000714691006578505	0.0	0.0	0.001521001337096095	0.0	0.0	0.0	0.0	0.0	0.0009777838131412864	0.0	0.0	0.0004132115573156625	0.00037058573798276484	0.0	0.0004720230645034462	0.0007579674711450934	0.0018639980116859078	0.0	0.0	0.0005899734678678215	0.0005699500907212496	0.0	0.0
station	0.0	0.0015740884700790048	0.0	0.004304308444261551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002075641183182597	0.003003334393724799	0.0007123361574485898	0.0	0.0	0.0	0.0	0.0031645074486732483	0.0	0.0	0.0	0.0	0.011692298576235771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014874633634462953	0.007707453332841396	0.0	0.0003880465228576213	0.004389834590256214	0.0	0.0	0.0020778656471520662	0.0	0.0	0.0	0.00045273202704265714	0.00043079632450826466	0.0	0.0	0.043710824102163315	0.0	0.0	0.0	0.0	0.0007174024358391762	0.0009402196737937629	0.0	0.0	0.0	0.0	0.0	0.0007880951161496341	0.0	0.0	0.0	0.0	0.0	0.0	0.0020781774073839188	0.001919275731779635	0.0	0.009193073958158493	0.0036305664107203484	0.0	0.0	0.0	0.0006291043828241527	0.0	0.0	0.0	0.0004881735658273101
screen	0.0	0.0015176391461864114	0.0	0.0	0.0	0.0	0.0	0.003630717983469367	0.0005466493894346058	0.0	0.0009988145902752876	0.0006157002062536776	0.025611916556954384	0.001787755056284368	0.000794163323007524	0.0	0.0	0.013633587397634983	0.00137498474214226	0.0	0.0024146204814314842	0.0	0.000947279913816601	0.0011650878004729748	0.002678958233445883	0.0	0.0008678518934175372	0.0	0.0	0.0	0.0	0.0	0.002252301899716258	0.0	0.0032911787275224924	0.0016448766691610217	0.0005290571134537458	0.0	0.0	0.0	0.0	0.0	0.0	0.00070163857890293	0.0	0.0	0.0	0.001267065992578864	0.0	0.0	0.005808108486235142	0.00138836819678545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047150178579613566	0.0022976351901888847	0.003124015172943473	0.0	0.0	0.0030815736390650272	0.0	0.0005688475794158876	0.0	0.0	0.004201624076813459	0.0	0.0	0.0	0.0	0.001649339566938579	0.0018487849738448858	0.0	0.0	0.0004905194509774446	0.0
ass	0.0	0.0015148299280554056	0.0	0.0	0.0	0.0	0.002112902468070388	0.0	0.0009643825469538569	0.0	0.0	0.0	0.0	0.0012392769567668438	0.0	0.0	0.0	0.0	0.0	0.0005475078942254186	0.0	0.0008319426560774446	0.0005306832026690245	0.0	0.0	0.0	0.0010021793423220515	0.004747224971652031	0.0	0.0	0.0	0.0	0.0	0.0011218150611966848	0.0	0.0028614571783691645	0.0	0.0	0.0005177302518859506	0.0	0.0	0.0	0.0	0.0	0.0004900504718534648	0.0	0.0	0.0	0.0006235423497855663	0.0	0.0	0.0	0.0	0.0	0.0003992501297034323	0.0	0.0	0.0	0.0009755443898029625	0.0012470725923776627	0.0003690761514008045	0.001077256165444851	0.0	0.0011729404795914888	0.0	0.0003577115130610764	0.0	0.0	0.00048014798085205257	0.0005422889371402562	0.0	0.0	0.0	0.0027251176070421934	0.0019171155290678144	0.0	0.0	0.015067100524902344	0.0	0.0007256451644934714
road	0.0	0.0015136897563934326	0.001413865596987307	0.0	0.0006068115471862257	0.0	0.0	0.0	0.0	0.0020499550737440586	0.0	0.0	0.0	0.0	0.0	0.0031444139312952757	0.0	0.0	0.0	0.0007348143262788653	0.009277922101318836	0.000557590858079493	0.0	0.036875031888484955	0.0	0.0	0.0	0.0	0.0013733117375522852	0.013941431418061256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020700566470623016	0.0003445437760092318	0.0	0.0	0.0007146025309339166	0.0006457512499764562	0.005142102017998695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014023423427715898	0.0	0.0	0.00160179880913347	0.0021691368892788887	0.0	0.002345732180401683	0.0004203535499982536	0.0	0.0	0.0	0.0024695112369954586	0.0	0.0	0.0	0.0006051608943380415	0.001074617845006287	0.0	0.0	0.0	0.0	0.0	0.0004710677021648735	0.0	0.0	0.00041826351662166417	0.0	0.0	0.0
ticket	0.0	0.00151358253788203	0.0	0.0007273673545569181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001136730657890439	0.0	0.0	0.0	0.0	0.0	0.00044062716187909245	0.0	0.0	0.0	0.0	0.0	0.0	0.0010060739004984498	0.0	0.0	0.0	0.0	0.0008041843539103866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00670239794999361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006630209391005337	0.0	0.0007112381863407791	0.009636079892516136	0.0	0.0	0.0	0.0	0.0005769743002019823	0.0	0.0	0.0004447386600077152	0.0	0.0	0.0	0.0010611923644319177	0.0007505317335017025	0.0
service	0.0	0.001486535998992622	0.0	0.0	0.0006246407865546644	0.0	0.0	0.0	0.0	0.0	0.003662539878860116	0.001684514805674553	0.0007743480382487178	0.003266670275479555	0.0	0.0	0.0	0.0	0.0	0.0003700705128721893	0.0	0.0	0.0	0.000886329507920891	0.0	0.0	0.0	0.0	0.0	0.0	0.0017733551794663072	0.0	0.0	0.0	0.0005263250204734504	0.0	0.0	0.0	0.0021944823674857616	0.00089214276522398	0.0009034039685502648	0.0	0.0	0.0	0.0007957940106280148	0.0010148276342079043	0.0009520265739411116	0.0	0.0	0.0004216055676806718	0.0	0.0	0.0	0.0	0.0007594563066959381	0.0008477906230837107	0.0	0.0	0.0	0.0	0.0034734425134956837	0.0	0.000507549149915576	0.0	0.0	0.0036636055447161198	0.00045855349162593484	0.0006526857032440603	0.0	0.0014005729462951422	0.0	0.0	0.0	0.0	0.0	0.0004615196958184242	0.0	0.0005115469684824347	0.0	0.0
gadge	0.0	0.0014469517627730966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cap	0.0	0.001440138672478497	0.0	0.0	0.0	0.0019925234373658895	0.0	0.0009606644744053483	0.0	0.0	0.0	0.0008030113531276584	0.0	0.0	0.0005115449312143028	0.0005107445758767426	0.0	0.0007982210372574627	0.00035850232234224677	0.0007991206948645413	0.00046876570559106767	0.0005384120740927756	0.0	0.0011834549950435758	0.0	0.0009652768494561315	0.0	0.0008974515367299318	0.0	0.0	0.0	0.0	0.00042438466334715486	0.0	0.0	0.0	0.0	0.0006503218901343644	0.0005412971950136125	0.0	0.0	0.0020702180918306112	0.0020708877127617598	0.0	0.0	0.00039341562660411	0.0	0.001081770984455943	0.0004588751762639731	0.0	0.0	0.0	0.0	0.0	0.0007562602986581624	0.0	0.0	0.0	0.0	0.0015248700510710478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003329154278617352	0.0015176970046013594	0.0	0.0	0.0	0.0	0.0006894484395161271	0.00037574878660961986	0.0	0.0
agnate	0.0	0.0013844168279320002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
butte	0.0	0.0013823481276631355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
priest	0.0	0.001369422534480691	0.0	0.0	0.0	0.0	0.0	0.0	0.000829179014544934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000402745878091082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011892455630004406	0.0	0.0	0.0	0.0	0.0	0.0007375303539447486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
costume	0.0	0.001366982003673911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034082558704540133	0.0	0.0	0.0	0.0	0.0009389173937961459	0.002218821318820119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004254300147294998	0.0	0.0004698070406448096	0.0017186894547194242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005570835201069713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009246381232514977	0.0	0.0	0.0	0.0	0.0035581819247454405	0.0
infant	0.0	0.00136409024707973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001564119360409677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004910206771455705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wire	0.0	0.0013632818590849638	0.0	0.0011872772593051195	0.0	0.0	0.0020068343728780746	0.0	0.0	0.0	0.0	0.0	0.0013076828327029943	0.0004670988710131496	0.0	0.0007324256002902985	0.0	0.0	0.0005443427944555879	0.0019163984106853604	0.0	0.00045996622066013515	0.0	0.0006816998939029872	0.00042026129085570574	0.0004104797844775021	0.0	0.0	0.0	0.0	0.0007930966094136238	0.0	0.0	0.0	0.0	0.0	0.0	0.0011974783847108483	0.0	0.0006974213756620884	0.0010020798072218895	0.0	0.002324699657037854	0.0	0.0	0.000670907087624073	0.0	0.0009182808571495116	0.000335125281708315	0.0	0.000527054478880018	0.0009505932684987783	0.0	0.0	0.0026627162005752325	0.0	0.0	0.0	0.0004703673766925931	0.0	0.0	0.0	0.0	0.0011510530021041632	0.0	0.0	0.0005599766154773533	0.00043005048064514995	0.0020731522236019373	0.000386376166716218	0.0009446658077649772	0.0	0.003261519130319357	0.0	0.0007450163247995079	0.0	0.0	0.0	0.0	0.0
mcintire	0.0	0.0013536375481635332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
disco	0.0	0.0013379434822127223	0.0	0.0	0.0	0.0	0.0	0.007579147815704346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aires	0.0	0.001333587453700602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stage	0.0	0.0013115971814841032	0.0	0.0	0.0	0.0	0.0	0.0014190380461513996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014772381400689483	0.0005912570632062852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004217485839035362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00122109055519104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000389801716664806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03607476130127907	0.0
lakota	0.0	0.0013069580309092999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pipe	0.0	0.0012984612258151174	0.0	0.0	0.0	0.0009657703922130167	0.0	0.0	0.0	0.0	0.0	0.0012387678725644946	0.0	0.0005669982056133449	0.0	0.0	0.0	0.0	0.0	0.0	0.001412085141055286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007314482354559004	0.0004943679668940604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040103125502355397	0.0013579243095591664	0.0004889687988907099	0.0	0.0004135657218284905	0.0	0.0014788538683205843	0.0011161713628098369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002909397298935801	0.0	0.005970060359686613	0.0	0.0008082013810053468	0.0	0.0	0.0004069552232977003	0.0	0.00038403330836445093
animal	0.0	0.001288686995394528	0.0	0.0	0.0009719087975099683	0.0	0.0	0.0	0.0004340824962127954	0.006073589902371168	0.0	0.0	0.0	0.0	0.0007651777123101056	0.0	0.005693257320672274	0.0	0.0009108062367886305	0.0	0.0008163066231645644	0.0	0.0	0.0	0.0	0.0	0.0014028182486072183	0.0028270804323256016	0.0	0.0016371983801946044	0.0	0.0004494104068726301	0.0	0.0	0.0	0.0	0.00080913829151541	0.0005411833408288658	0.0004011713317595422	0.0	0.0	0.0	0.0017559966072440147	0.0	0.0005049693281762302	0.0	0.0009108106605708599	0.0016871620900928974	0.0	0.00034191575832664967	0.0	0.00037299699033610523	0.0	0.0	0.0	0.0	0.000508909288328141	0.011356065981090069	0.0004145053680986166	0.0	0.0	0.004503533244132996	0.0	0.0015754031483083963	0.0	0.0	0.02882329747080803	0.0	0.0009443446178920567	0.0	0.0	0.0005206874920986593	0.0005302465287968516	0.0013603061670437455	0.0008510802290402353	0.0	0.002508227713406086	0.0	0.0	0.0006152000278234482
aisle	0.0	0.0012740910751745105	0.0	0.0006747390143573284	0.0	0.0	0.0006153391441330314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006619009072892368	0.00042394810589030385	0.000561546185053885	0.0	0.0009540999890305102	0.001053497428074479	0.0004267099720891565	0.0	0.0	0.0008501919801346958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027435088995844126	0.0	0.0	0.0	0.0013496174942702055	0.0	0.0	0.0013955440372228622	0.0014548077015206218	0.0	0.0	0.0	0.0024883169680833817	0.0	0.0	0.0	0.0	0.0	0.0010013380087912083	0.0	0.0	0.0005353177548386157	0.0	0.001164336339570582	0.0026472758036106825	0.0	0.0	0.0	0.00040647591231390834	0.0	0.001304787932895124	0.0	0.0	0.0	0.0	0.0	0.0	0.0010348971700295806	0.0
kidnet	0.0	0.001260293647646904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
